jour,temp_high,temp_avg,temp_low,dew_point_high,dew_point_avg,dew_point_low,humidity_high,humidity_avg,humidity_low,speed_high,speed_avg,speed_low,pressure_high,pressure_low,precipitation_acc
2/07/2016,67.6,62.6,58.6,54.8,50.7,47.1,80.0,66.0,51.0,12.0,4.7,0.0,30.15,29.99,
3/07/2016,65.5,61.6,59.1,59.5,52.3,47.6,92.0,72.0,56.0,7.0,3.5,0.0,30.18,30.14,
4/07/2016,71.4,65.3,59.0,60.2,57.1,54.8,93.0,76.0,59.0,6.0,2.3,0.0,30.18,30.09,
5/07/2016,71.5,67.2,63.9,59.1,56.9,51.4,82.0,70.0,54.0,9.0,4.4,0.0,30.18,30.06,
6/07/2016,76.0,66.7,57.5,53.7,51.7,50.1,79.0,60.0,41.0,7.0,3.1,0.0,30.22,30.16,
7/07/2016,84.0,73.4,62.7,56.9,54.2,52.3,73.0,53.0,34.0,7.0,2.5,0.0,30.2,30.04,
8/07/2016,83.8,74.5,66.2,63.0,57.7,52.4,72.0,57.0,41.0,11.0,4.3,0.0,30.18,30.02,
9/07/2016,84.3,74.1,64.2,62.6,59.7,55.3,83.0,62.0,45.0,7.0,3.0,0.0,30.2,30.02,
10/07/2016,86.8,78.9,71.0,63.6,59.5,53.3,73.0,53.0,33.0,10.0,3.6,0.0,30.02,29.83,
11/07/2016,73.8,69.6,65.2,61.8,56.5,53.2,77.0,64.0,53.0,10.0,4.7,1.0,29.96,29.88,
12/07/2016,71.7,65.6,58.4,56.8,53.8,50.2,86.0,67.0,48.0,12.0,3.7,0.0,30.01,29.94,
13/07/2016,66.6,61.6,56.4,54.9,50.1,44.7,87.0,67.0,48.0,12.0,5.3,0.0,30.19,29.99,
14/07/2016,69.3,61.9,55.7,51.4,48.7,45.4,81.0,63.0,44.0,11.0,5.6,1.0,30.33,30.17,
15/07/2016,75.2,66.5,56.9,53.4,49.3,45.8,82.0,56.0,36.0,7.0,3.3,0.0,30.38,30.32,
16/07/2016,81.0,70.3,62.5,62.5,56.9,50.3,70.0,63.0,52.0,6.0,3.1,0.0,30.36,30.24,
17/07/2016,83.7,75.4,66.8,62.9,60.1,55.4,74.0,60.0,48.0,8.0,3.4,0.0,30.26,30.15,
18/07/2016,89.1,79.0,68.4,63.6,61.3,59.0,73.0,56.0,41.0,7.0,2.9,0.0,30.2,30.09,
19/07/2016,96.2,85.6,74.4,65.6,62.6,60.1,65.0,48.0,31.0,7.0,2.7,0.0,30.13,29.94,
20/07/2016,86.0,81.8,75.5,66.8,62.8,60.0,66.0,53.0,45.0,8.0,4.2,0.0,29.97,29.88,
21/07/2016,78.8,72.9,65.8,66.9,60.5,57.4,77.0,66.0,54.0,9.0,4.7,1.0,30.05,29.94,
22/07/2016,81.1,72.8,65.2,61.2,57.4,54.6,72.0,59.0,46.0,10.0,5.5,1.0,30.08,30.0,
23/07/2016,81.2,72.1,62.5,59.6,57.4,55.9,82.0,61.0,44.0,11.0,6.5,3.0,30.17,30.08,
24/07/2016,81.8,73.3,65.6,60.2,57.5,55.5,71.0,59.0,44.0,8.0,3.9,0.0,30.19,30.09,
25/07/2016,78.8,74.5,70.3,67.0,62.2,58.8,82.0,66.0,57.0,11.0,3.9,0.0,30.17,30.11,
26/07/2016,74.6,68.0,61.0,59.7,55.0,52.3,81.0,64.0,49.0,10.0,5.4,2.0,30.22,30.15,
27/07/2016,78.0,69.2,62.9,60.3,55.8,52.5,72.0,63.0,49.0,8.0,3.5,0.0,30.18,30.06,
28/07/2016,77.1,71.0,65.7,62.0,59.3,54.1,87.0,68.0,46.0,7.0,3.8,1.0,30.07,30.0,
29/07/2016,79.2,72.3,65.2,62.8,60.2,56.9,88.0,67.0,50.0,9.0,4.1,1.0,30.0,29.92,
30/07/2016,73.8,69.5,65.4,58.6,56.0,53.9,74.0,63.0,52.0,8.0,3.9,1.0,29.97,29.94,
31/07/2016,76.8,69.1,63.7,58.2,55.4,51.2,80.0,63.0,44.0,9.0,4.5,1.0,30.12,29.96,
1/08/2016,75.6,68.0,60.3,54.6,51.3,49.1,77.0,57.0,41.0,7.0,3.6,0.0,30.16,30.08,
2/08/2016,73.8,67.8,62.5,62.8,59.2,50.8,88.0,75.0,50.0,7.0,3.7,1.0,30.08,30.01,
3/08/2016,77.8,71.0,65.6,63.4,60.9,58.8,84.0,71.0,55.0,8.0,3.8,1.0,30.03,29.9,
4/08/2016,71.9,66.9,62.1,63.3,56.9,54.2,82.0,71.0,55.0,8.0,3.4,0.0,30.01,29.92,
5/08/2016,73.6,66.4,58.6,57.4,54.2,51.3,85.0,66.0,49.0,9.0,4.5,1.0,30.28,30.01,
6/08/2016,76.8,68.3,60.2,56.9,54.5,52.8,81.0,63.0,45.0,7.0,3.5,0.0,30.42,30.28,
7/08/2016,86.1,74.3,65.0,64.2,57.7,53.1,77.0,58.0,38.0,10.0,2.5,0.0,30.43,30.23,
8/08/2016,73.6,68.0,62.8,63.7,56.0,50.1,79.0,66.0,52.0,11.0,5.5,2.0,30.26,30.19,
9/08/2016,71.4,64.7,58.9,53.4,48.5,42.5,81.0,58.0,37.0,12.0,6.2,2.0,30.27,30.22,
10/08/2016,65.9,60.9,55.7,51.3,48.4,44.3,80.0,65.0,47.0,10.0,5.6,1.0,30.31,30.22,
11/08/2016,73.8,64.5,56.7,54.7,49.9,46.2,76.0,60.0,41.0,9.0,3.8,0.0,30.32,30.21,
12/08/2016,81.8,69.4,59.4,60.7,57.3,53.2,87.0,67.0,46.0,6.0,2.9,0.0,30.34,30.25,
13/08/2016,83.0,73.0,61.5,58.5,54.9,50.3,82.0,55.0,34.0,8.0,3.3,0.0,30.28,30.19,
14/08/2016,80.5,71.5,63.0,59.6,57.1,54.9,78.0,62.0,42.0,9.0,4.5,1.0,30.24,30.18,
15/08/2016,81.9,71.4,60.1,59.6,57.4,54.1,81.0,63.0,44.0,9.0,5.6,2.0,30.23,30.07,
16/08/2016,85.9,73.5,62.3,62.3,58.1,54.3,75.0,60.0,38.0,9.0,4.4,1.0,30.1,29.89,
17/08/2016,86.6,76.3,65.7,61.0,55.3,47.0,74.0,52.0,26.0,8.0,3.8,0.0,29.93,29.8,
18/08/2016,78.0,71.5,66.9,66.6,62.5,54.8,86.0,74.0,45.0,7.0,2.3,0.0,29.84,29.8,
19/08/2016,74.6,68.5,64.0,64.2,60.1,50.5,88.0,75.0,53.0,9.0,3.4,0.0,29.88,29.81,
20/08/2016,76.1,67.8,61.3,60.2,55.6,49.2,86.0,67.0,39.0,10.0,5.1,2.0,30.04,29.87,
21/08/2016,71.6,64.7,59.4,56.3,53.0,50.3,78.0,66.0,48.0,10.0,4.6,1.0,30.29,30.05,
22/08/2016,83.8,73.2,65.0,58.3,55.2,52.9,66.0,54.0,40.0,7.0,2.5,0.0,30.35,30.28,
23/08/2016,90.8,79.8,68.6,63.2,59.9,57.6,69.0,52.0,37.0,7.0,2.8,0.0,30.29,30.12,
24/08/2016,97.8,84.7,72.7,64.6,62.1,59.1,70.0,49.0,29.0,5.0,1.9,0.0,30.13,30.0,
25/08/2016,98.7,86.5,75.3,66.5,63.0,60.0,65.0,47.0,32.0,5.0,1.6,0.0,30.01,29.89,
26/08/2016,93.5,84.2,74.5,68.4,65.2,62.1,74.0,54.0,40.0,9.0,2.9,0.0,30.03,29.93,
27/08/2016,94.4,83.0,72.1,69.2,66.0,61.5,81.0,59.0,34.0,9.0,3.2,0.0,30.03,29.92,
28/08/2016,85.9,77.1,67.9,65.1,58.8,52.8,77.0,55.0,39.0,9.0,4.3,0.0,30.07,29.92,
29/08/2016,74.2,69.1,65.6,61.2,58.2,53.4,83.0,69.0,51.0,12.0,4.7,1.0,30.26,30.07,
30/08/2016,80.5,70.4,61.0,59.4,57.0,55.4,82.0,64.0,44.0,7.0,4.0,1.0,30.3,30.16,
31/08/2016,83.9,74.3,66.6,58.2,55.6,52.2,69.0,54.0,34.0,11.0,3.3,0.0,30.22,30.13,
1/09/2016,80.7,71.6,63.7,58.5,55.8,53.4,75.0,59.0,42.0,7.0,3.5,0.0,30.28,30.19,
2/09/2016,83.4,73.6,65.1,59.8,57.2,55.1,73.0,58.0,39.0,9.0,2.8,0.0,30.22,30.07,
3/09/2016,83.1,73.3,65.6,60.4,57.9,55.2,74.0,60.0,42.0,7.0,2.8,0.0,30.14,30.0,
4/09/2016,76.6,71.0,67.2,63.9,59.9,56.3,79.0,68.0,52.0,10.0,3.8,0.0,30.1,29.95,
5/09/2016,69.2,65.1,60.4,66.2,60.2,54.4,92.0,84.0,68.0,6.0,2.6,0.0,30.25,30.09,
6/09/2016,75.3,70.7,67.7,66.4,64.3,62.5,87.0,81.0,71.0,5.0,2.1,0.0,30.29,30.2,
7/09/2016,83.9,74.4,64.7,65.3,58.0,52.9,86.0,59.0,36.0,5.0,1.9,0.0,30.2,29.9,
8/09/2016,75.9,71.2,65.4,62.3,57.2,51.7,76.0,62.0,47.0,10.0,3.8,0.0,30.09,29.85,
9/09/2016,79.9,71.2,62.5,54.1,52.8,51.6,71.0,54.0,38.0,5.0,1.9,0.0,30.12,30.01,
10/09/2016,80.2,72.9,65.0,58.9,54.2,52.0,66.0,53.0,39.0,7.0,2.1,0.0,30.05,29.97,
11/09/2016,78.2,71.6,65.8,65.0,62.4,58.7,89.0,74.0,60.0,5.0,2.0,0.0,30.09,30.01,
12/09/2016,89.9,78.3,67.8,64.3,61.5,58.7,81.0,59.0,37.0,6.0,1.5,0.0,30.02,29.9,
13/09/2016,90.2,81.3,75.4,63.7,61.2,55.9,62.0,51.0,32.0,9.0,2.8,0.0,29.91,29.74,
14/09/2016,83.6,75.9,66.6,63.5,59.0,56.8,73.0,57.0,43.0,8.0,3.2,0.0,29.91,29.73,
15/09/2016,69.3,66.2,63.4,63.3,60.6,56.4,90.0,83.0,73.0,7.0,3.3,0.0,29.95,29.79,
16/09/2016,70.1,64.0,60.5,58.8,56.7,54.5,90.0,78.0,60.0,11.0,4.6,0.0,29.99,29.9,
17/09/2016,64.1,60.1,57.5,56.6,54.4,52.7,89.0,81.0,71.0,11.0,5.4,1.0,30.1,29.99,
18/09/2016,71.2,63.0,57.0,61.3,57.2,53.6,90.0,82.0,66.0,11.0,4.6,0.0,30.13,30.05,
19/09/2016,67.0,63.3,59.6,58.7,57.2,55.8,91.0,81.0,68.0,8.0,4.4,2.0,30.17,30.12,
20/09/2016,69.7,65.0,61.8,57.5,54.8,50.3,84.0,70.0,53.0,6.0,2.8,0.0,30.13,30.05,
21/09/2016,72.3,65.3,57.3,54.5,52.3,48.4,81.0,64.0,48.0,5.0,1.0,0.0,30.11,30.06,
22/09/2016,74.9,67.1,59.1,54.9,53.6,51.2,82.0,63.0,45.0,5.0,1.3,0.0,30.18,30.11,
23/09/2016,76.1,68.2,61.2,56.1,54.5,53.1,80.0,63.0,46.0,8.0,1.7,0.0,30.31,30.18,
24/09/2016,76.1,67.9,58.7,55.8,52.4,49.5,80.0,59.0,40.0,8.0,3.1,0.0,30.27,30.03,
25/09/2016,69.4,64.4,60.4,59.3,52.5,47.3,84.0,66.0,51.0,8.0,3.6,0.0,30.24,29.98,
26/09/2016,69.7,62.8,58.1,52.0,49.9,45.4,79.0,64.0,43.0,6.0,2.1,0.0,30.26,30.21,
27/09/2016,74.9,65.1,57.4,51.3,49.9,48.7,75.0,59.0,42.0,6.0,2.4,0.0,30.33,30.25,
14/10/2016,54.8,53.6,53.1,51.3,50.8,50.2,92.0,90.0,88.0,4.0,2.4,1.0,29.71,29.66,0.23
15/10/2016,64.7,56.3,48.8,53.1,49.9,45.4,91.0,80.0,63.0,9.0,4.5,1.0,30.03,29.71,0.01
16/10/2016,70.9,60.4,51.8,54.1,50.7,47.4,86.0,71.0,55.0,7.0,3.5,0.0,30.15,30.03,0.0
17/10/2016,65.7,59.7,55.7,55.3,53.4,51.3,90.0,80.0,63.0,5.0,2.1,0.0,30.29,30.14,0.08
18/10/2016,61.4,56.3,53.2,51.9,49.4,47.5,85.0,78.0,62.0,8.0,3.0,0.0,30.31,30.23,0.13
19/10/2016,57.1,52.7,49.2,47.9,45.9,43.7,83.0,78.0,67.0,7.0,3.6,1.0,30.27,30.17,0.0
20/10/2016,57.4,53.6,51.0,50.7,47.9,45.2,87.0,81.0,72.0,9.0,4.9,2.0,30.17,30.08,0.06
21/10/2016,56.8,53.4,51.1,50.0,48.2,46.8,86.0,83.0,73.0,7.0,3.5,0.0,30.12,30.08,0.13
22/10/2016,57.4,53.0,48.6,48.6,46.7,43.9,91.0,79.0,62.0,5.0,1.9,0.0,30.08,29.96,0.0
23/10/2016,56.5,50.1,43.8,50.1,45.2,40.8,91.0,84.0,66.0,6.0,3.3,1.0,29.95,29.78,0.39
24/10/2016,59.3,55.9,52.5,55.4,52.8,49.9,92.0,89.0,86.0,4.0,0.6,0.0,30.07,29.8,0.09
25/10/2016,61.7,58.0,54.2,56.4,54.5,51.6,92.0,88.0,81.0,5.0,1.4,0.0,30.36,30.07,0.0
26/10/2016,56.9,53.9,50.5,52.5,50.4,48.5,93.0,88.0,81.0,6.0,2.6,0.0,30.55,30.35,0.0
27/10/2016,61.5,54.9,50.6,52.1,49.9,48.0,93.0,84.0,69.0,4.0,1.6,0.0,30.63,30.55,0.0
28/10/2016,59.7,55.9,51.4,50.1,48.9,47.4,86.0,78.0,68.0,5.0,1.4,0.0,30.66,30.59,0.0
29/10/2016,58.7,57.1,55.4,52.2,50.8,49.5,84.0,80.0,74.0,4.0,2.5,1.0,30.63,30.5,0.0
30/10/2016,63.6,56.3,49.7,50.8,48.7,46.0,87.0,76.0,58.0,6.0,3.0,1.0,30.5,30.36,0.0
31/10/2016,65.3,57.2,51.0,52.0,48.7,45.7,83.0,74.0,59.0,5.0,2.4,0.0,30.38,30.28,0.0
1/11/2016,59.9,55.2,49.8,51.2,47.9,45.4,85.0,77.0,64.0,5.0,1.9,0.0,30.27,30.17,0.0
2/11/2016,56.3,52.3,46.5,51.5,43.8,36.4,88.0,73.0,55.0,8.0,5.0,1.0,30.28,30.18,0.0
3/11/2016,55.6,48.8,43.1,41.5,38.8,37.0,80.0,69.0,52.0,6.0,2.4,0.0,30.24,30.08,0.0
4/11/2016,47.8,46.1,44.5,44.8,41.7,39.2,90.0,85.0,79.0,5.0,3.0,0.0,30.08,29.71,0.27
5/11/2016,53.3,49.2,46.8,46.7,43.1,37.8,94.0,80.0,57.0,13.0,4.6,1.0,29.71,29.61,0.02
6/11/2016,50.0,45.5,42.7,42.2,37.8,34.3,85.0,75.0,58.0,7.0,4.2,2.0,29.71,29.65,0.01
7/11/2016,42.7,39.9,36.5,38.1,35.7,33.6,91.0,85.0,78.0,8.0,4.6,2.0,29.85,29.64,0.38
8/11/2016,47.6,43.4,39.8,39.1,37.4,35.7,87.0,80.0,69.0,7.0,3.8,2.0,29.9,29.74,0.0
9/11/2016,51.5,46.5,43.2,46.2,42.2,39.1,92.0,85.0,73.0,12.0,6.3,1.0,29.76,29.47,0.57
10/11/2016,52.6,49.6,47.0,47.7,45.2,42.5,89.0,85.0,80.0,7.0,3.9,1.0,29.85,29.76,0.27
11/11/2016,50.7,46.9,43.0,44.3,38.3,33.2,87.0,73.0,54.0,9.0,5.4,1.0,30.26,29.85,0.0
12/11/2016,44.6,41.9,37.9,42.4,36.2,31.4,92.0,80.0,70.0,7.0,4.2,1.0,30.26,30.09,0.12
13/11/2016,51.3,47.9,44.6,48.2,45.2,42.4,93.0,90.0,84.0,8.0,4.0,0.0,30.37,30.08,0.11
14/11/2016,49.9,47.5,44.8,46.4,42.6,40.0,91.0,83.0,74.0,7.0,2.6,0.0,30.52,30.37,0.01
15/11/2016,56.5,53.0,48.3,53.8,50.3,44.4,94.0,91.0,86.0,4.0,2.1,0.0,30.45,30.31,0.03
16/11/2016,56.4,55.6,55.1,54.2,52.4,50.6,93.0,89.0,84.0,6.0,3.5,1.0,30.31,30.01,0.01
17/11/2016,58.2,55.1,52.6,51.8,49.2,46.9,88.0,81.0,70.0,9.0,5.6,1.0,30.04,29.6,0.02
18/11/2016,55.0,50.5,46.4,50.6,41.8,36.9,87.0,72.0,57.0,10.0,6.1,3.0,29.76,29.53,0.22
19/11/2016,50.6,46.4,42.4,41.1,39.0,37.5,83.0,76.0,65.0,9.0,5.0,1.0,29.87,29.58,0.0
20/11/2016,56.4,53.6,48.3,51.0,47.5,39.3,90.0,80.0,64.0,14.0,7.6,1.0,29.57,29.28,0.32
21/11/2016,62.3,55.5,53.6,53.3,50.1,46.2,91.0,82.0,69.0,10.0,6.0,3.0,29.54,29.34,0.13
22/11/2016,55.1,52.8,50.0,49.1,46.9,45.4,84.0,80.0,75.0,11.0,4.8,0.0,29.98,29.54,0.0
23/11/2016,60.9,54.6,49.5,53.9,49.9,46.9,92.0,85.0,73.0,6.0,3.1,0.0,30.0,29.91,0.3
24/11/2016,57.1,53.3,49.3,49.9,48.0,45.0,87.0,82.0,76.0,10.0,5.1,2.0,30.03,29.94,0.0
25/11/2016,51.6,48.7,46.2,45.3,43.7,41.9,88.0,83.0,77.0,9.0,5.9,2.0,30.09,29.95,0.0
26/11/2016,52.0,50.5,49.1,45.9,45.0,44.3,85.0,82.0,78.0,5.0,2.8,0.0,30.13,30.07,0.0
27/11/2016,50.1,47.1,44.6,44.5,41.0,34.7,87.0,80.0,62.0,9.0,5.7,3.0,30.22,30.13,0.0
28/11/2016,46.7,42.3,36.7,38.4,30.8,23.0,86.0,65.0,47.0,12.0,6.9,4.0,30.42,30.22,0.0
29/11/2016,41.8,37.0,32.8,26.9,25.0,23.7,71.0,62.0,50.0,7.0,4.1,0.0,30.56,30.42,0.0
30/11/2016,47.0,39.8,33.0,29.6,26.4,23.7,72.0,59.0,47.0,6.0,1.7,0.0,30.65,30.52,0.0
1/12/2016,46.4,41.0,36.2,33.6,30.7,27.5,77.0,67.0,48.0,4.0,1.1,0.0,30.58,30.4,0.0
2/12/2016,46.0,44.1,41.1,41.7,39.0,33.8,87.0,82.0,73.0,6.0,2.7,0.0,30.4,30.25,0.0
3/12/2016,45.1,43.3,38.6,42.1,36.6,28.0,90.0,78.0,65.0,9.0,4.8,2.0,30.25,30.2,0.0
4/12/2016,44.8,39.2,34.2,34.7,30.7,26.7,77.0,72.0,66.0,5.0,2.8,0.0,30.26,30.19,0.0
5/12/2016,50.9,43.8,38.1,39.8,35.9,31.9,80.0,74.0,64.0,4.0,1.7,0.0,30.36,30.26,0.0
6/12/2016,53.1,46.2,41.0,42.2,39.1,35.7,82.0,76.0,65.0,4.0,1.3,0.0,30.51,30.36,0.0
7/12/2016,52.0,45.8,41.2,41.8,39.0,36.1,84.0,77.0,67.0,4.0,2.1,0.0,30.54,30.49,0.0
8/12/2016,52.7,45.4,38.7,42.4,38.6,34.9,87.0,77.0,63.0,6.0,2.7,0.0,30.54,30.46,0.0
9/12/2016,53.9,46.7,41.2,45.1,41.3,37.3,87.0,81.0,72.0,5.0,2.8,0.0,30.52,30.42,0.0
10/12/2016,46.8,42.7,39.6,42.2,39.3,35.7,94.0,88.0,78.0,6.0,3.3,1.0,30.42,30.28,0.0
11/12/2016,52.8,49.0,44.5,46.3,44.4,41.5,91.0,84.0,72.0,7.0,3.0,0.0,30.4,30.27,0.0
12/12/2016,45.5,42.6,39.9,41.6,39.2,37.3,92.0,88.0,79.0,6.0,4.2,0.0,30.4,30.33,0.09
13/12/2016,50.3,46.6,43.7,44.1,41.6,39.1,90.0,83.0,69.0,5.0,3.6,2.0,30.33,30.27,0.12
14/12/2016,52.5,47.2,43.1,41.0,38.9,35.9,81.0,73.0,60.0,6.0,2.0,0.0,30.26,30.19,0.0
15/12/2016,49.6,45.2,39.9,43.4,39.6,35.8,86.0,81.0,72.0,5.0,2.6,0.0,30.27,30.19,0.0
16/12/2016,55.7,49.9,46.7,44.6,42.4,40.5,81.0,76.0,65.0,5.0,1.9,0.0,30.53,30.18,0.0
17/12/2016,47.8,44.5,41.3,41.6,39.8,37.8,92.0,84.0,77.0,7.0,3.3,0.0,30.78,30.54,0.0
18/12/2016,41.6,40.0,38.4,39.4,37.6,36.0,93.0,91.0,88.0,5.0,1.9,0.0,30.76,30.53,0.0
19/12/2016,45.7,41.9,38.2,40.0,36.9,34.3,93.0,83.0,70.0,6.0,3.6,1.0,30.53,30.22,0.0
20/12/2016,45.3,42.2,40.0,38.2,35.8,34.4,83.0,78.0,74.0,5.0,3.3,1.0,30.33,30.19,0.0
21/12/2016,45.9,41.6,36.4,41.5,36.9,32.6,90.0,83.0,75.0,9.0,4.7,2.0,30.43,30.32,0.17
22/12/2016,49.4,47.4,43.9,46.5,44.7,41.4,93.0,90.0,87.0,8.0,3.6,0.0,30.62,30.33,0.51
23/12/2016,47.6,43.4,36.6,44.5,40.3,34.5,94.0,89.0,84.0,8.0,3.3,0.0,30.67,30.47,0.01
24/12/2016,51.1,48.4,44.8,46.8,44.8,41.8,94.0,88.0,78.0,6.0,3.5,1.0,30.56,30.44,0.02
25/12/2016,53.2,51.0,47.9,49.0,45.8,42.7,87.0,82.0,80.0,7.0,3.4,1.0,30.53,30.46,0.0
26/12/2016,54.2,51.4,45.4,50.3,45.5,38.3,92.0,81.0,65.0,12.0,4.3,1.0,30.77,30.44,0.01
27/12/2016,49.4,44.2,41.4,38.4,36.8,35.8,82.0,75.0,61.0,5.0,2.2,0.0,30.92,30.77,0.0
28/12/2016,48.0,42.5,38.7,38.4,35.1,33.2,83.0,75.0,62.0,5.0,2.5,0.0,30.9,30.75,0.0
29/12/2016,40.4,35.8,32.8,33.4,31.7,29.2,90.0,85.0,75.0,5.0,2.4,0.0,30.75,30.67,0.0
30/12/2016,35.6,32.7,29.7,33.0,30.2,27.1,92.0,90.0,87.0,4.0,1.6,0.0,30.73,30.68,0.0
31/12/2016,30.0,28.8,27.5,27.7,26.5,25.0,92.0,91.0,89.0,4.0,2.5,1.0,30.68,30.44,0.0
1/01/2017,33.7,29.4,25.9,31.6,27.0,22.9,92.0,91.0,88.0,7.0,4.5,2.0,30.42,30.19,0.01
2/01/2017,38.4,36.4,33.7,35.6,34.1,31.6,93.0,91.0,88.0,7.0,3.2,0.0,30.45,30.23,0.08
3/01/2017,38.1,36.6,35.1,35.1,33.9,31.9,92.0,90.0,87.0,5.0,2.1,0.0,30.51,30.39,0.0
4/01/2017,45.0,41.1,36.0,42.2,36.6,32.0,91.0,84.0,78.0,8.0,4.7,1.0,30.4,30.26,0.02
5/01/2017,44.4,40.3,37.1,37.3,34.7,29.3,87.0,80.0,69.0,8.0,4.1,1.0,30.69,30.39,0.0
6/01/2017,38.6,35.0,31.6,29.3,24.6,20.7,74.0,66.0,54.0,5.0,2.5,1.0,30.76,30.68,0.0
7/01/2017,40.2,33.4,29.2,38.3,27.0,20.6,93.0,78.0,56.0,6.0,2.9,0.0,30.71,30.55,0.03
8/01/2017,48.6,45.0,40.3,44.7,42.3,38.4,98.0,90.0,86.0,4.0,1.5,0.0,30.57,30.51,0.0
9/01/2017,48.4,45.9,43.2,46.1,43.2,40.8,93.0,90.0,87.0,6.0,2.8,0.0,30.52,29.96,0.15
10/01/2017,47.1,45.4,43.1,44.8,41.2,39.4,92.0,85.0,81.0,8.0,3.7,1.0,30.04,29.9,0.08
11/01/2017,53.0,48.3,44.4,48.9,43.2,40.1,91.0,83.0,69.0,10.0,4.7,1.0,30.11,29.93,0.02
12/01/2017,48.9,45.8,41.3,45.4,39.8,34.6,90.0,80.0,72.0,15.0,6.6,2.0,30.14,29.35,0.27
13/01/2017,43.8,40.0,37.0,36.0,33.7,30.9,86.0,78.0,61.0,13.0,7.3,4.0,30.03,29.61,0.05
14/01/2017,42.6,39.3,36.2,37.8,33.9,30.5,88.0,81.0,71.0,11.0,5.4,3.0,30.24,30.04,0.05
15/01/2017,41.4,37.8,35.7,35.2,33.8,32.6,92.0,85.0,74.0,7.0,3.4,0.0,30.32,30.21,0.21
